id_pedido,id_cliente,razao_social_cliente,cnpj_cliente,representante,cod_produto,desc_produto,quantidade,preco_unitario,valor_total_item,nf,data_emissao_pedido,data_desejada_entrega,data_firmada_original,data_firmada_atual,data_final_entrega,data_nf,data_nf_oficial,data_embarque,data_emb_oficial,tipo_faturamento,transportadora,condicao_pagamento,valor_geral_pedido
8188,78421,da Mota - EI,48.762.031/0001-06,Guilherme Guerra,"('28NZFGQ7Z',)",KIT VENTILACAO,7,929.38,6505.66,423522,2023-07-14,2023-09-05,2023-09-05,2023-09-05,2023-09-06,2023-07-20,2023-07-20,2023-07-24,2023-07-24,DEVOLUCAO,da Paz Pastor S/A TRANSPORTES LTDA,BOLETO DESCONTADO,6505.66
8189,55740,Nascimento,91.754.280/0001-89,Yan Vasconcelos,"('28NZFGQ7Z',)",KIT VENTILACAO,7,688.32,4818.24,225711,2025-05-17,2025-06-26,2025-06-27,2025-06-27,2025-07-19,2025-05-18,2025-05-18,2025-05-22,2025-05-22,AMOSTRA,Cavalcanti TRANSPORTES LTDA,PIX,4818.24
8190,17331,Dias,91.584.726/0001-74,Dr. Bernardo Dias,"('28NZFGQ7Z',)",KIT VENTILACAO,2,262.36,524.72,377370,2023-11-11,2023-11-18,2023-11-23,2023-11-23,2023-12-19,2023-11-15,2023-11-15,2023-11-16,2023-11-16,DEVOLUCAO,da Costa TRANSPORTES LTDA,CARTEIRA A PRAZO,524.72
8191,90429,Martins - ME,64.981.320/0001-52,Dra. Maya Lima,"('28NZFGQ7Z',)",KIT VENTILACAO,4,934.33,3737.32,911945,2025-04-06,2025-05-06,2025-05-08,2025-05-08,2025-05-08,2025-04-07,2025-04-07,2025-04-09,2025-04-09,AMOSTRA,Ferreira Ltda. TRANSPORTES LTDA,CARTEIRA A PRAZO,3737.32
8192,98919,Souza S/A,48.213.605/0001-97,Theodoro Carvalho,"('28NZFGQ7Z',)",KIT VENTILACAO,5,564.39,2821.95,134995,2025-05-24,2025-06-23,2025-06-25,2025-06-25,2025-07-25,2025-05-27,2025-05-27,2025-05-30,2025-05-30,DEVOLUCAO,Costela TRANSPORTES LTDA,CARTEIRA A PRAZO,2821.95
8193,46323,Camargo - ME,63.941.872/0001-74,Kamilly da Conceição,"('28NZFGQ7Z',)",KIT VENTILACAO,10,508.06,5080.6,628124,2023-11-14,2024-01-01,2024-01-06,2024-01-06,2024-02-02,2023-11-15,2023-11-15,2023-11-19,2023-11-19,AMOSTRA,Dias TRANSPORTES LTDA,PIX,5080.6
8194,79786,da Mota,23.096.451/0001-70,Caroline Ribeiro,"('28NZFGQ7Z',)",KIT VENTILACAO,9,978.39,8805.51,846565,2025-02-07,2025-03-19,2025-03-20,2025-03-20,2025-03-31,2025-02-11,2025-02-11,2025-02-13,2025-02-13,VENDA,Garcia TRANSPORTES LTDA,TRANSFERENCIA,8805.51
8195,27816,Gonçalves da Cunha e Filhos,41.620.983/0001-46,Jade Montenegro,"('28NZFGQ7Z',)",KIT VENTILACAO,6,250.44,1502.64,935250,2024-12-31,2025-01-31,2025-02-07,2025-02-07,2025-03-06,2025-01-09,2025-01-09,2025-01-10,2025-01-10,VENDA,Câmara S.A. TRANSPORTES LTDA,PIX,1502.64
8196,84728,Castro,71.409.385/0001-93,Lara Costa,"('28NZFGQ7Z',)",KIT VENTILACAO,6,198.13,1188.78,468868,2024-03-16,2024-04-06,2024-04-10,2024-04-10,2024-04-22,2024-03-22,2024-03-22,2024-03-25,2024-03-25,VENDA,Nascimento TRANSPORTES LTDA,BOLETO DESCONTADO,1188.78
8197,70758,Pinto Silveira Ltda.,63.725.901/0001-60,Murilo Barbosa,"('28NZFGQ7Z',)",KIT VENTILACAO,8,102.71,821.68,897425,2023-12-14,2024-02-01,2024-02-03,2024-02-03,2024-02-18,2023-12-17,2023-12-17,2023-12-20,2023-12-20,DEVOLUCAO,da Cruz TRANSPORTES LTDA,PIX,821.68
8198,77272,Moraes S/A,57.926.318/0001-15,Luna Rezende,"('28NZFGQ7Z',)",KIT VENTILACAO,2,206.41,412.82,713350,2023-08-13,2023-09-29,2023-10-10,2023-10-10,2023-10-23,2023-08-16,2023-08-16,2023-08-18,2023-08-18,BONIFICACAO,Cunha Cardoso - EI TRANSPORTES LTDA,TRANSFERENCIA,412.82
8199,52548,Rios,74.359.128/0001-82,Dr. Kevin Azevedo,"('28NZFGQ7Z',)",KIT VENTILACAO,10,422.23,4222.3,415005,2024-09-04,2024-09-18,2024-09-26,2024-09-26,2024-10-11,2024-09-06,2024-09-06,2024-09-09,2024-09-09,AMOSTRA,Sampaio da Luz S.A. TRANSPORTES LTDA,CARTEIRA A PRAZO,4222.3
8200,34302,Brito - ME,84.216.597/0001-04,Pietro Porto,"('28NZFGQ7Z',)",KIT VENTILACAO,1,95.6,95.6,371401,2024-09-24,2024-11-16,2024-11-21,2024-11-21,2024-12-11,2024-09-29,2024-09-29,2024-10-03,2024-10-03,DEVOLUCAO,Freitas TRANSPORTES LTDA,TRANSFERENCIA,95.6
8201,71982,Vasconcelos S.A.,57.034.168/0001-35,Dr. Felipe Teixeira,"('28NZFGQ7Z',)",KIT VENTILACAO,3,279.44,838.32,404835,2023-12-06,2023-12-21,2023-12-24,2023-12-24,2024-01-18,2023-12-10,2023-12-10,2023-12-12,2023-12-12,AMOSTRA,Fonseca TRANSPORTES LTDA,PIX,838.32
8202,75661,Jesus,35.194.780/0001-32,Natália Garcia,"('28NZFGQ7Z',)",KIT VENTILACAO,9,691.18,6220.62,232971,2024-06-13,2024-06-28,2024-07-01,2024-07-01,2024-07-21,2024-06-18,2024-06-18,2024-06-22,2024-06-22,DEVOLUCAO,Sampaio S.A. TRANSPORTES LTDA,CARTEIRA A VISTA,6220.62
8203,90597,Teixeira,47.386.021/0001-50,Luiz Felipe Rios,"('28NZFGQ7Z',)",KIT VENTILACAO,4,319.46,1277.84,133627,2024-11-16,2025-01-14,2025-01-14,2025-01-14,2025-01-29,2024-11-18,2024-11-18,2024-11-19,2024-11-19,AMOSTRA,Cunha TRANSPORTES LTDA,CARTAO DE CREDITO,1277.84
8204,75020,Fernandes S.A.,30.981.546/0001-31,Alice Novaes,"('28NZFGQ7Z',)",KIT VENTILACAO,4,365.41,1461.64,357319,2024-06-17,2024-07-27,2024-08-10,2024-08-10,2024-08-20,2024-06-24,2024-06-24,2024-06-25,2024-06-25,VENDA,Freitas TRANSPORTES LTDA,TRANSFERENCIA,1461.64
8205,23379,Moraes Pinto e Filhos,45.976.128/0001-23,Luara das Neves,"('28NZFGQ7Z',)",KIT VENTILACAO,8,653.49,5227.92,473963,2024-02-14,2024-03-04,2024-03-19,2024-03-19,2024-04-06,2024-02-23,2024-02-23,2024-02-27,2024-02-27,AMOSTRA,Monteiro Ltda. TRANSPORTES LTDA,CARTAO DE CREDITO,5227.92
8206,22145,Cavalcanti da Rocha - EI,36.782.914/0001-07,Rebeca Abreu,"('28NZFGQ7Z',)",KIT VENTILACAO,8,820.74,6565.92,786646,2023-10-11,2023-12-05,2023-12-18,2023-12-18,2023-12-22,2023-10-14,2023-10-14,2023-10-16,2023-10-16,VENDA,Rezende TRANSPORTES LTDA,TRANSFERENCIA,6565.92
8207,34302,Brito - ME,84.216.597/0001-04,Pietro Porto,"('28NZFGQ7Z',)",KIT VENTILACAO,3,378.82,1136.46,833581,2024-10-06,2024-10-16,2024-10-21,2024-10-21,2024-10-30,2024-10-09,2024-10-09,2024-10-10,2024-10-10,DEVOLUCAO,da Luz TRANSPORTES LTDA,PIX,1136.46
8208,79862,Vargas,43.190.768/0001-88,Rodrigo Duarte,"('28NZFGQ7Z',)",KIT VENTILACAO,9,613.41,5520.69,639944,2024-03-05,2024-03-14,2024-03-17,2024-03-17,2024-03-27,2024-03-11,2024-03-11,2024-03-12,2024-03-12,AMOSTRA,Carvalho TRANSPORTES LTDA,TRANSFERENCIA,5520.69
8209,22161,Vieira e Filhos,81.273.690/0001-54,Lucas Camargo,"('28NZFGQ7Z',)",KIT VENTILACAO,1,283.81,283.81,341271,2025-04-30,2025-06-08,2025-06-20,2025-06-20,2025-07-10,2025-05-06,2025-05-06,2025-05-08,2025-05-08,BONIFICACAO,da Rocha Siqueira S.A. TRANSPORTES LTDA,CARTAO DE CREDITO,283.81
8210,45227,Dias Borges S.A.,06.347.812/0001-94,Alícia Brito,"('28NZFGQ7Z',)",KIT VENTILACAO,7,428.88,3002.16,367769,2025-01-08,2025-02-19,2025-03-05,2025-03-05,2025-04-04,2025-01-13,2025-01-13,2025-01-15,2025-01-15,BONIFICACAO,Andrade Aparecida S/A TRANSPORTES LTDA,BOLETO DESCONTADO,3002.16
8211,61726,Moura,16.745.893/0001-34,Bernardo da Luz,"('28NZFGQ7Z',)",KIT VENTILACAO,5,250.79,1253.95,272853,2025-04-15,2025-05-31,2025-06-08,2025-06-08,2025-06-09,2025-04-25,2025-04-25,2025-04-26,2025-04-26,VENDA,Souza Pinto - ME TRANSPORTES LTDA,CARTEIRA A VISTA,1253.95
8212,62639,Garcia,94.015.376/0001-13,Juliana Santos,"('28NZFGQ7Z',)",KIT VENTILACAO,4,431.52,1726.08,581300,2023-11-27,2023-12-29,2024-01-10,2024-01-10,2024-02-04,2023-12-03,2023-12-03,2023-12-07,2023-12-07,AMOSTRA,Dias da Paz - EI TRANSPORTES LTDA,TRANSFERENCIA,1726.08
8213,80483,Silveira Pires - EI,42.561.793/0001-68,Ana Beatriz Moreira,"('28NZFGQ7Z',)",KIT VENTILACAO,10,703.1,7031.0,140401,2025-07-02,2025-07-22,2025-08-04,2025-08-04,2025-08-24,2025-07-04,2025-07-04,2025-07-09,2025-07-09,DEVOLUCAO,Caldeira - ME TRANSPORTES LTDA,CARTEIRA A VISTA,7031.0
8214,45468,Jesus Araújo e Filhos,39.641.278/0001-83,Isabella Freitas,"('28NZFGQ7Z',)",KIT VENTILACAO,2,76.66,153.32,585619,2024-01-03,2024-02-05,2024-02-17,2024-02-17,2024-02-26,2024-01-11,2024-01-11,2024-01-15,2024-01-15,DEVOLUCAO,Andrade S/A TRANSPORTES LTDA,TRANSFERENCIA,153.32
8215,84600,Caldeira da Conceição Ltda.,59.182.674/0001-05,Liam Pastor,"('28NZFGQ7Z',)",KIT VENTILACAO,2,489.11,978.22,720952,2023-11-14,2024-01-03,2024-01-08,2024-01-08,2024-02-05,2023-11-24,2023-11-24,2023-11-29,2023-11-29,BONIFICACAO,Aparecida TRANSPORTES LTDA,CARTAO DE CREDITO,978.22
8216,99719,Câmara Leão - EI,92.176.053/0001-86,Letícia Gonçalves,"('28NZFGQ7Z',)",KIT VENTILACAO,5,665.32,3326.6,416609,2023-10-15,2023-11-21,2023-12-04,2023-12-04,2024-01-03,2023-10-21,2023-10-21,2023-10-22,2023-10-22,BONIFICACAO,Nunes TRANSPORTES LTDA,CARTEIRA A PRAZO,3326.6
8217,10869,Sales Melo - EI,43.971.260/0001-17,Evelyn Mendonça,"('28NZFGQ7Z',)",KIT VENTILACAO,6,571.88,3431.28,261016,2025-06-28,2025-08-08,2025-08-08,2025-08-08,2025-08-23,2025-07-05,2025-07-05,2025-07-08,2025-07-08,AMOSTRA,Cardoso TRANSPORTES LTDA,CARTEIRA A PRAZO,3431.28
8218,69583,Gonçalves Ltda.,12.086.543/0001-52,Dra. Laura Rocha,"('28NZFGQ7Z',)",KIT VENTILACAO,5,424.38,2121.9,845177,2023-10-18,2023-11-25,2023-12-09,2023-12-09,2023-12-31,2023-10-22,2023-10-22,2023-10-24,2023-10-24,DEVOLUCAO,Sampaio TRANSPORTES LTDA,CARTEIRA A PRAZO,2121.9
8219,50698,Casa Grande,67.031.589/0001-66,Mateus Santos,"('28NZFGQ7Z',)",KIT VENTILACAO,6,691.97,4151.82,234653,2023-09-17,2023-11-11,2023-11-23,2023-11-23,2023-12-13,2023-09-26,2023-09-26,2023-09-28,2023-09-28,DEVOLUCAO,Correia Fogaça - EI TRANSPORTES LTDA,CARTEIRA A VISTA,4151.82
8220,66171,Aparecida,57.268.430/0001-06,Zoe Cirino,"('28NZFGQ7Z',)",KIT VENTILACAO,1,754.45,754.45,220424,2025-04-30,2025-05-09,2025-05-19,2025-05-19,2025-05-20,2025-05-03,2025-05-03,2025-05-05,2025-05-05,VENDA,Santos - ME TRANSPORTES LTDA,CARTEIRA A VISTA,754.45
8221,91562,Novais S.A.,94.376.502/0001-65,Beatriz Rocha,"('28NZFGQ7Z',)",KIT VENTILACAO,8,919.22,7353.76,460960,2024-12-27,2025-02-10,2025-02-16,2025-02-16,2025-03-18,2025-01-05,2025-01-05,2025-01-09,2025-01-09,AMOSTRA,Souza Ltda. TRANSPORTES LTDA,CARTEIRA A VISTA,7353.76
8222,33076,Casa Grande,36.024.918/0001-18,Brenda Vargas,"('28NZFGQ7Z',)",KIT VENTILACAO,4,801.22,3204.88,737659,2023-11-04,2023-11-18,2023-11-25,2023-11-25,2023-11-25,2023-11-08,2023-11-08,2023-11-11,2023-11-11,AMOSTRA,da Mata Cavalcanti S/A TRANSPORTES LTDA,CARTEIRA A PRAZO,3204.88
8223,84728,Castro,71.409.385/0001-93,Lara Costa,"('28NZFGQ7Z',)",KIT VENTILACAO,4,480.42,1921.68,827326,2025-06-06,2025-07-28,2025-08-03,2025-08-03,2025-08-24,2025-06-13,2025-06-13,2025-06-14,2025-06-14,DEVOLUCAO,Carvalho da Costa - ME TRANSPORTES LTDA,CARTEIRA A VISTA,1921.68
8224,22072,Garcia Camargo e Filhos,37.812.950/0001-20,Mathias Barros,"('28NZFGQ7Z',)",KIT VENTILACAO,2,622.69,1245.38,306272,2025-05-13,2025-07-12,2025-07-26,2025-07-26,2025-08-16,2025-05-14,2025-05-14,2025-05-15,2025-05-15,VENDA,Macedo TRANSPORTES LTDA,CARTEIRA A PRAZO,1245.38
8225,75730,Castro,62.593.841/0001-07,Maria Cecília Pinto,"('28NZFGQ7Z',)",KIT VENTILACAO,4,297.44,1189.76,639717,2024-10-30,2024-12-09,2024-12-10,2024-12-10,2024-12-18,2024-11-05,2024-11-05,2024-11-06,2024-11-06,VENDA,da Mota - ME TRANSPORTES LTDA,PIX,1189.76
8226,74068,Andrade,84.071.253/0001-46,Maria Luísa Moraes,"('28NZFGQ7Z',)",KIT VENTILACAO,2,438.48,876.96,573805,2023-10-28,2023-11-08,2023-11-23,2023-11-23,2023-12-12,2023-11-04,2023-11-04,2023-11-05,2023-11-05,AMOSTRA,Mendonça TRANSPORTES LTDA,BOLETO DESCONTADO,876.96
8227,31073,Borges,10.397.862/0001-53,Arthur Guerra,"('28NZFGQ7Z',)",KIT VENTILACAO,7,824.0,5768.0,460212,2025-07-02,2025-08-24,2025-09-03,2025-09-03,2025-09-21,2025-07-03,2025-07-03,2025-07-06,2025-07-06,BONIFICACAO,Viana TRANSPORTES LTDA,CARTEIRA A PRAZO,5768.0
8228,66752,Rocha Ltda.,57.304.892/0001-31,Giovanna Gomes,"('28NZFGQ7Z',)",KIT VENTILACAO,5,798.95,3994.75,821044,2023-12-04,2024-01-12,2024-01-19,2024-01-19,2024-02-11,2023-12-06,2023-12-06,2023-12-08,2023-12-08,AMOSTRA,Pinto Barros S/A TRANSPORTES LTDA,BOLETO DESCONTADO,3994.75
8229,57979,Dias,27.315.690/0001-24,Dr. João Gabriel Silveira,"('28NZFGQ7Z',)",KIT VENTILACAO,2,875.55,1751.1,572284,2024-03-13,2024-04-09,2024-04-19,2024-04-19,2024-05-13,2024-03-15,2024-03-15,2024-03-18,2024-03-18,DEVOLUCAO,Pinto e Filhos TRANSPORTES LTDA,CARTEIRA A VISTA,1751.1
8230,58940,Siqueira,71.496.258/0001-79,Sra. Pietra Moura,"('28NZFGQ7Z',)",KIT VENTILACAO,10,686.45,6864.5,404682,2025-02-06,2025-03-30,2025-04-08,2025-04-08,2025-05-06,2025-02-16,2025-02-16,2025-02-18,2025-02-18,VENDA,Vasconcelos TRANSPORTES LTDA,CARTEIRA A VISTA,6864.5
8231,33850,Aparecida Dias S.A.,14.056.239/0001-98,Josué Camargo,"('28NZFGQ7Z',)",KIT VENTILACAO,9,165.7,1491.3,452106,2025-05-06,2025-06-13,2025-06-18,2025-06-18,2025-06-21,2025-05-10,2025-05-10,2025-05-13,2025-05-13,VENDA,Pacheco da Luz S/A TRANSPORTES LTDA,PIX,1491.3
8232,42924,Teixeira Ferreira - ME,84.571.206/0001-61,Sara Oliveira,"('28NZFGQ7Z',)",KIT VENTILACAO,3,792.99,2378.97,829023,2024-03-08,2024-03-18,2024-03-27,2024-03-27,2024-03-30,2024-03-12,2024-03-12,2024-03-17,2024-03-17,VENDA,Duarte - EI TRANSPORTES LTDA,CARTEIRA A PRAZO,2378.97
8233,68917,Campos,08.469.153/0001-94,Maria Helena Araújo,"('28NZFGQ7Z',)",KIT VENTILACAO,1,990.27,990.27,370871,2023-09-01,2023-10-07,2023-10-07,2023-10-07,2023-10-26,2023-09-11,2023-09-11,2023-09-13,2023-09-13,DEVOLUCAO,Dias TRANSPORTES LTDA,CARTEIRA A VISTA,990.27
8234,96133,Lopes Cirino S.A.,79.081.465/0001-74,Dom Cardoso,"('28NZFGQ7Z',)",KIT VENTILACAO,8,683.84,5470.72,492905,2023-10-24,2023-11-03,2023-11-16,2023-11-16,2023-11-26,2023-10-25,2023-10-25,2023-10-29,2023-10-29,VENDA,Dias TRANSPORTES LTDA,BOLETO DESCONTADO,5470.72
8235,22189,Cassiano,21.753.809/0001-64,Zoe Mendonça,"('28NZFGQ7Z',)",KIT VENTILACAO,7,71.5,500.5,884930,2025-03-21,2025-03-29,2025-04-11,2025-04-11,2025-04-20,2025-03-27,2025-03-27,2025-03-28,2025-03-28,BONIFICACAO,Mendonça TRANSPORTES LTDA,BOLETO DESCONTADO,500.5
8236,82198,da Mata Cunha - EI,87.213.095/0001-00,Lorena Abreu,"('28NZFGQ7Z',)",KIT VENTILACAO,10,470.26,4702.6,859794,2025-02-01,2025-02-17,2025-02-23,2025-02-23,2025-02-23,2025-02-02,2025-02-02,2025-02-04,2025-02-04,BONIFICACAO,Barros Fonseca S.A. TRANSPORTES LTDA,PIX,4702.6
8237,25474,Lopes,86.542.710/0001-69,Dr. Yuri Fonseca,"('28NZFGQ7Z',)",KIT VENTILACAO,2,715.37,1430.74,703288,2024-09-05,2024-10-05,2024-10-06,2024-10-06,2024-11-01,2024-09-09,2024-09-09,2024-09-13,2024-09-13,DEVOLUCAO,Camargo TRANSPORTES LTDA,CARTAO DE CREDITO,1430.74
8238,87687,Rezende,49.801.237/0001-60,Francisco Machado,"('28NZFGQ7Z',)",KIT VENTILACAO,8,844.12,6752.96,582220,2024-02-14,2024-02-23,2024-02-26,2024-02-26,2024-03-08,2024-02-21,2024-02-21,2024-02-25,2024-02-25,DEVOLUCAO,Barros Lima - ME TRANSPORTES LTDA,CARTAO DE CREDITO,6752.96
8239,60983,Santos S.A.,76.951.340/0001-60,Gabriela da Mata,"('28NZFGQ7Z',)",KIT VENTILACAO,8,277.51,2220.08,990067,2024-08-24,2024-09-26,2024-10-04,2024-10-04,2024-10-29,2024-08-31,2024-08-31,2024-09-02,2024-09-02,DEVOLUCAO,Cunha TRANSPORTES LTDA,CARTAO DE CREDITO,2220.08
8240,16837,Araújo,10.764.398/0001-96,Helena da Costa,"('28NZFGQ7Z',)",KIT VENTILACAO,7,138.19,967.33,747874,2025-01-01,2025-01-20,2025-01-28,2025-01-28,2025-02-15,2025-01-07,2025-01-07,2025-01-08,2025-01-08,DEVOLUCAO,Fogaça S.A. TRANSPORTES LTDA,CARTEIRA A PRAZO,967.33
8241,98119,da Luz,92.845.631/0001-20,Evelyn Ramos,"('28NZFGQ7Z',)",KIT VENTILACAO,9,893.54,8041.86,268849,2023-09-25,2023-10-24,2023-10-25,2023-10-25,2023-11-04,2023-10-04,2023-10-04,2023-10-09,2023-10-09,VENDA,Carvalho TRANSPORTES LTDA,TRANSFERENCIA,8041.86
8242,77920,Nunes,70.496.528/0001-89,Enrico Leão,"('28NZFGQ7Z',)",KIT VENTILACAO,4,433.76,1735.04,189465,2025-06-22,2025-07-07,2025-07-08,2025-07-08,2025-07-21,2025-06-29,2025-06-29,2025-07-03,2025-07-03,VENDA,Garcia TRANSPORTES LTDA,CARTAO DE CREDITO,1735.04
8243,96517,Abreu,39.015.824/0001-70,Eloah Abreu,"('28NZFGQ7Z',)",KIT VENTILACAO,9,240.88,2167.92,345591,2024-10-12,2024-11-01,2024-11-11,2024-11-11,2024-12-05,2024-10-18,2024-10-18,2024-10-22,2024-10-22,BONIFICACAO,Ferreira e Filhos TRANSPORTES LTDA,CARTEIRA A VISTA,2167.92
8244,85987,Melo Santos Ltda.,70.945.632/0001-03,Bento Ramos,"('28NZFGQ7Z',)",KIT VENTILACAO,8,830.68,6645.44,826586,2024-01-22,2024-03-09,2024-03-09,2024-03-09,2024-03-22,2024-01-26,2024-01-26,2024-01-29,2024-01-29,VENDA,Barbosa e Filhos TRANSPORTES LTDA,CARTAO DE CREDITO,6645.44
8245,11155,Abreu - EI,25.170.984/0001-80,Alice Moraes,"('28NZFGQ7Z',)",KIT VENTILACAO,5,214.07,1070.35,342805,2023-12-28,2024-02-21,2024-02-25,2024-02-25,2024-03-06,2024-01-04,2024-01-04,2024-01-05,2024-01-05,BONIFICACAO,Mendes TRANSPORTES LTDA,CARTEIRA A VISTA,1070.35
8246,19662,Viana - ME,46.053.821/0001-97,Leonardo da Mota,"('28NZFGQ7Z',)",KIT VENTILACAO,7,700.91,4906.37,194762,2024-01-10,2024-01-26,2024-02-01,2024-02-01,2024-02-07,2024-01-16,2024-01-16,2024-01-17,2024-01-17,BONIFICACAO,Aragão TRANSPORTES LTDA,BOLETO DESCONTADO,4906.37
8247,49857,Santos,42.598.071/0001-88,Maria Laura Casa Grande,"('28NZFGQ7Z',)",KIT VENTILACAO,4,517.15,2068.6,415297,2025-04-25,2025-05-10,2025-05-10,2025-05-10,2025-06-04,2025-05-05,2025-05-05,2025-05-08,2025-05-08,BONIFICACAO,Fonseca S/A TRANSPORTES LTDA,TRANSFERENCIA,2068.6
8248,84050,da Paz Nascimento e Filhos,16.309.472/0001-60,Isabel Camargo,"('28NZFGQ7Z',)",KIT VENTILACAO,1,723.91,723.91,712380,2024-06-20,2024-07-20,2024-07-28,2024-07-28,2024-08-19,2024-06-26,2024-06-26,2024-06-30,2024-06-30,BONIFICACAO,Carvalho TRANSPORTES LTDA,PIX,723.91
8249,11155,Abreu - EI,25.170.984/0001-80,Alice Moraes,"('28NZFGQ7Z',)",KIT VENTILACAO,5,223.35,1116.75,866411,2024-02-19,2024-03-03,2024-03-12,2024-03-12,2024-04-03,2024-02-28,2024-02-28,2024-03-01,2024-03-01,VENDA,da Cruz TRANSPORTES LTDA,CARTEIRA A VISTA,1116.75
8250,45227,Dias Borges S.A.,06.347.812/0001-94,Alícia Brito,"('28NZFGQ7Z',)",KIT VENTILACAO,4,227.86,911.44,465777,2023-07-23,2023-08-12,2023-08-19,2023-08-19,2023-08-24,2023-07-31,2023-07-31,2023-08-05,2023-08-05,AMOSTRA,Ribeiro TRANSPORTES LTDA,BOLETO DESCONTADO,911.44
8251,39992,Cavalcante Vargas S/A,43.678.910/0001-30,Alícia Moreira,"('28NZFGQ7Z',)",KIT VENTILACAO,5,849.9,4249.5,520160,2024-06-07,2024-08-06,2024-08-21,2024-08-21,2024-09-05,2024-06-09,2024-06-09,2024-06-14,2024-06-14,VENDA,Oliveira S.A. TRANSPORTES LTDA,PIX,4249.5
8252,51400,Almeida Ramos S.A.,25.873.604/0001-73,Camila da Paz,"('28NZFGQ7Z',)",KIT VENTILACAO,1,536.86,536.86,833243,2023-11-08,2023-11-28,2023-12-04,2023-12-04,2024-01-01,2023-11-14,2023-11-14,2023-11-18,2023-11-18,DEVOLUCAO,da Rosa Freitas S.A. TRANSPORTES LTDA,BOLETO DESCONTADO,536.86
8253,96918,Castro,89.106.254/0001-00,Allana Moura,"('28NZFGQ7Z',)",KIT VENTILACAO,8,685.43,5483.44,171180,2025-03-16,2025-05-13,2025-05-13,2025-05-13,2025-06-11,2025-03-23,2025-03-23,2025-03-25,2025-03-25,DEVOLUCAO,Aragão Camargo e Filhos TRANSPORTES LTDA,CARTEIRA A PRAZO,5483.44
8254,85987,Melo Santos Ltda.,70.945.632/0001-03,Bento Ramos,"('28NZFGQ7Z',)",KIT VENTILACAO,10,565.7,5657.0,248654,2023-07-15,2023-08-13,2023-08-20,2023-08-20,2023-09-12,2023-07-24,2023-07-24,2023-07-28,2023-07-28,VENDA,Sales TRANSPORTES LTDA,CARTAO DE CREDITO,5657.0
8255,76756,Ribeiro Melo - ME,13.754.628/0001-24,Igor da Conceição,"('28NZFGQ7Z',)",KIT VENTILACAO,10,854.99,8549.9,746025,2025-05-11,2025-05-19,2025-05-31,2025-05-31,2025-05-31,2025-05-13,2025-05-13,2025-05-16,2025-05-16,AMOSTRA,Almeida TRANSPORTES LTDA,TRANSFERENCIA,8549.9
8256,69376,Rezende,40.587.612/0001-47,Isadora da Cruz,"('28NZFGQ7Z',)",KIT VENTILACAO,9,423.18,3808.62,619945,2024-12-19,2025-02-06,2025-02-09,2025-02-09,2025-02-15,2024-12-24,2024-12-24,2024-12-27,2024-12-27,DEVOLUCAO,Freitas S/A TRANSPORTES LTDA,BOLETO DESCONTADO,3808.62
8257,38099,Brito,96.074.583/0001-74,Helena Lopes,"('28NZFGQ7Z',)",KIT VENTILACAO,6,783.79,4702.74,472952,2024-02-04,2024-02-26,2024-03-11,2024-03-11,2024-04-01,2024-02-12,2024-02-12,2024-02-15,2024-02-15,BONIFICACAO,Costela Pastor Ltda. TRANSPORTES LTDA,CARTAO DE CREDITO,4702.74
8258,70725,Ramos e Filhos,63.845.290/0001-94,Mirella Albuquerque,"('28NZFGQ7Z',)",KIT VENTILACAO,3,958.36,2875.08,967904,2024-03-28,2024-05-07,2024-05-07,2024-05-07,2024-05-26,2024-04-03,2024-04-03,2024-04-04,2024-04-04,AMOSTRA,Freitas S/A TRANSPORTES LTDA,BOLETO DESCONTADO,2875.08
8259,25589,Abreu,29.065.317/0001-98,Leandro Novais,"('28NZFGQ7Z',)",KIT VENTILACAO,7,644.58,4512.06,520069,2024-01-30,2024-02-15,2024-02-15,2024-02-15,2024-02-28,2024-02-08,2024-02-08,2024-02-13,2024-02-13,DEVOLUCAO,Leão Ltda. TRANSPORTES LTDA,TRANSFERENCIA,4512.06
8260,84216,Pereira,57.820.439/0001-88,Stephany Peixoto,"('28NZFGQ7Z',)",KIT VENTILACAO,1,762.17,762.17,997019,2023-07-07,2023-07-22,2023-07-28,2023-07-28,2023-08-21,2023-07-17,2023-07-17,2023-07-20,2023-07-20,AMOSTRA,Camargo TRANSPORTES LTDA,CARTAO DE CREDITO,762.17
8261,87687,Rezende,49.801.237/0001-60,Francisco Machado,"('28NZFGQ7Z',)",KIT VENTILACAO,4,654.18,2616.72,231782,2023-07-06,2023-08-18,2023-08-23,2023-08-23,2023-09-17,2023-07-08,2023-07-08,2023-07-09,2023-07-09,VENDA,Pinto - ME TRANSPORTES LTDA,CARTEIRA A VISTA,2616.72
8262,55740,Nascimento,91.754.280/0001-89,Yan Vasconcelos,"('28NZFGQ7Z',)",KIT VENTILACAO,6,781.86,4691.16,902928,2024-04-03,2024-04-18,2024-04-24,2024-04-24,2024-05-23,2024-04-13,2024-04-13,2024-04-14,2024-04-14,VENDA,Souza TRANSPORTES LTDA,BOLETO DESCONTADO,4691.16
